Est_Income,Age,LongDistance,bigger,buy,pay,phone,Sex_F,Status_M,Children_2,RatePlan_2,RatePlan_4,ID
47870.8,27.26,2.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1162
6440.46,43.0,22.66,0.0,0.36768478134615734,0.0,0.0,1,0,1,1,0,1163
7325.5,36.92,28.52,0.0,0.0,0.0,0.18048910297192983,1,0,0,0,0,1164
28766.9,46.84,6.11,0.0,0.0,0.0,0.0,0,1,1,0,0,1166
72928.2,38.733333,7.45,0.0,0.0,0.0,0.20005282259332405,0,0,0,1,0,1171
91272.2,25.033333,26.99,0.0,0.0,0.0,0.20005282259332405,0,1,1,0,0,1172
65000.0,52.266667,11.63,0.0,0.0,0.0,0.0,0,0,0,0,0,1178
1406.05,19.306667,11.55,0.0,0.0,0.0,0.0,0,1,1,0,0,1182
73228.3,46.0,22.47,0.0,0.36768478134615734,0.0,0.0,1,0,0,0,0,1184
76231.9,63.806667000000004,2.01,0.0,0.0,0.21716503158448977,0.0,1,0,1,0,0,1185
64792.3,52.146667,13.05,0.0,0.0,0.0,0.18048910297192983,0,1,0,0,0,1190
93322.1,40.313333,29.92,0.0,0.0,0.0,0.0,1,0,0,0,0,1193
63437.3,63.653332999999996,0.68,0.0,0.0,0.0,0.0,0,1,0,0,1,1198
49910.7,51.52,27.42,0.0,0.0,0.0,0.0,0,1,1,0,1,1202
76161.4,44.573333,11.96,0.0,0.0,0.0,0.0,0,1,0,0,0,1204
55860.0,14.573332999999998,16.01,0.0,0.0,0.0,0.0,1,1,1,0,0,1205
12686.0,64.8,23.23,0.0,0.0,0.0,0.0,1,0,0,0,1,1206
57360.8,53.253333,10.36,0.0,0.0,0.0,0.0,0,1,1,0,0,1214
92414.7,45.513333,29.43,0.0,0.0,0.0,0.0,0,1,0,0,0,1215
60102.7,42.14,9.84,0.0,0.36768478134615734,0.0,0.0,0,1,0,0,0,1216
17888.7,52.646667,29.41,0.0,0.36768478134615734,0.0,0.0,1,1,1,1,0,1218
12526.3,53.553332999999995,11.72,0.0,0.0,0.0,0.0,1,0,0,0,0,1219
14578.8,60.933333,11.91,0.0,0.0,0.0,0.0,1,0,1,0,0,1222
78572.2,42.346667,21.81,0.0,0.36768478134615734,0.0,0.0,0,1,0,0,0,1225
3933.74,17.86,9.75,0.0,0.0,0.0,0.09512951884760514,0,1,0,1,0,1226
48238.8,34.706666999999996,23.28,0.0,0.0,0.0,0.0,1,1,1,0,0,1227
28770.9,12.34,27.99,0.0,0.0,0.0,0.19564249348296106,1,1,0,0,0,1229
87578.2,53.36666700000001,0.29,0.0,0.0,0.0,0.2149939307825916,1,1,1,0,1,1230
86695.4,13.906667,25.94,0.0,0.0,0.0,0.2432266894145507,1,1,1,0,0,1231
76791.2,43.0,20.71,0.0,0.36768478134615734,0.0,0.0,1,0,1,0,0,1233
30763.8,14.193332999999999,21.32,0.0,0.0,0.0,0.0,1,0,0,0,0,1237
3193.6,54.04666700000001,4.19,0.0,0.0,0.0,0.24621071039156417,1,1,1,0,0,1238
69680.9,15.846667000000002,7.67,0.0,0.0,0.0,0.2432266894145507,0,1,0,1,0,1239
77000.0,63.353333,29.64,0.0,0.0,0.0,0.0,1,1,0,0,1,1242
2056.06,18.94,24.07,0.0,0.0,0.2102275952188401,0.0853296143402173,0,0,0,0,0,1243
7776.6,35.706666999999996,25.87,0.0,0.0,0.0,0.0,1,1,1,0,0,1244
2067.82,47.853333,15.25,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,1,1245
78000.0,46.0,4.58,0.0,0.0,0.0,0.0,0,0,0,0,1,1246
69343.3,42.166667,6.36,0.0,0.0,0.0,0.0,1,1,1,0,0,1248
83287.0,42.0,0.57,0.0,0.0,0.0,0.0,1,1,0,0,0,1249
14932.5,70.0,4.91,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,0,1252
27498.1,70.0,2.2,0.0,0.36768478134615734,0.0,0.0,1,0,0,1,0,1253
21419.9,59.833332999999996,26.39,0.0,0.0,0.0,0.0,1,1,1,0,1,1255
30665.2,22.88,5.83,0.0,0.0,0.0,0.16481853954886122,1,1,1,0,0,1256
68000.0,44.0,6.08,0.0,0.0,0.0,0.0,1,1,0,0,0,1257
50561.3,62.0,16.6,0.0,0.36768478134615734,0.0,0.0,1,1,1,0,0,1258
23464.0,55.0,22.43,0.0,0.36768478134615734,0.0,0.0,1,0,1,0,0,1260
194.57,41.0,28.26,0.0,0.36768478134615734,0.0,0.0,1,1,1,0,1,1261
98680.4,62.0,17.58,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,0,1262
65619.7,46.0,13.56,0.0,0.36768478134615734,0.0,0.0,0,1,0,0,0,1263
95620.3,41.0,10.91,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,0,1264
85275.0,70.0,22.48,0.0,0.36768478134615734,0.0,0.0,1,0,0,0,0,1265
66921.4,61.0,15.7,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,0,1266
98453.6,55.0,13.72,0.0,0.36768478134615734,0.0,0.0,1,1,0,1,0,1267
94026.8,27.746667,25.0,0.0,0.0,0.0,0.4296015320358536,1,1,1,0,0,1268
57420.0,42.0,25.18,0.0,0.36768478134615734,0.0,0.0,1,0,1,0,0,1270
80000.0,56.193332999999996,3.93,0.0,0.0,0.0,0.0,0,1,0,0,0,1271
47639.1,61.0,17.48,0.0,0.36768478134615734,0.0,0.0,0,1,1,0,1,1273
63234.5,52.36,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1274
46945.0,65.0,18.96,0.0,0.0,0.0,0.2432266894145507,1,0,1,1,0,1275
3911.9,59.0,5.72,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,0,1276
71816.1,60.0,26.57,0.0,0.0,0.0,0.2432266894145507,1,1,0,0,1,1277
18296.4,42.626667,0.08,0.0,0.0,0.0,0.0,1,1,1,0,0,1278
39461.0,22.226667000000003,22.87,0.39491238982641697,0.0,0.0,0.0,1,0,0,1,0,1279
71502.5,57.0,0.0,0.0,0.0,0.0,0.2432266894145507,1,1,0,1,0,1280
66000.0,52.0,22.82,0.0,0.0,0.0,0.0,1,0,0,0,1,1281
95011.5,52.0,0.0,0.0,0.0,0.0,0.2432266894145507,1,1,0,1,0,1282
47371.0,54.96,4.98,0.0,0.0,0.0,0.1763463483587009,0,1,0,1,0,1283
52957.0,39.746666999999995,25.79,0.0,0.0,0.0,0.0,1,1,1,0,1,1284
86747.1,64.85333299999999,20.15,0.0,0.0,0.0,0.0,1,0,1,0,0,1285
57942.4,50.313333,19.35,0.0,0.0,0.0,0.2432266894145507,1,1,0,0,0,1286
87404.6,63.18666700000001,21.63,0.0,0.0,0.0,0.0,1,1,0,0,1,1287
20919.0,55.0,6.26,0.0,0.0,0.0,0.2432266894145507,0,0,1,0,0,1288
85394.0,20.16,19.28,0.0,0.0,0.0,0.12170738688951457,1,1,1,0,1,1289
2121.36,39.786667,2.02,0.0,0.0,0.0,0.0,1,0,0,0,0,1290
63566.1,56.3,7.94,0.0,0.0,0.0,0.0,1,1,1,0,0,1291
52089.6,48.0,10.81,0.0,0.0,0.0,0.2432266894145507,1,1,0,1,0,1292
58328.8,65.0,7.37,0.0,0.0,0.0,0.2432266894145507,1,0,0,0,0,1293
89813.6,12.846667,14.94,0.0,0.0,0.21898973618587253,0.1777721874595444,1,0,0,0,1,1294
25738.4,50.08,19.88,0.0,0.0,0.0,0.0,1,1,1,1,0,1295
82644.2,33.493333,21.97,0.0,0.0,0.0,0.0,1,1,1,1,0,1296
27783.6,14.04,4.97,0.0,0.0,0.0,0.4121164569033368,1,0,0,1,0,1297
86252.8,59.0,1.46,0.0,0.0,0.0,0.2432266894145507,1,0,0,0,1,1298
38738.3,60.0,11.55,0.0,0.0,0.0,0.2432266894145507,1,1,0,0,0,1299
60485.5,41.666667,11.7,0.0,0.0,0.0,0.10315557385152742,1,1,1,0,1,1300
56722.8,60.593332999999994,17.37,0.0,0.0,0.0,0.26442175148139674,1,1,0,0,1,1301
55000.0,48.373333,0.37,0.0,0.0,0.0,0.26442175148139674,1,1,0,0,1,1302
809.43,31.913333,0.0,0.0,0.0,0.0,0.11702105632117533,1,1,1,0,0,1303
76529.8,58.28,18.46,0.0,0.0,0.0,0.0,0,0,0,1,0,1304
34577.7,63.253333,29.18,0.0,0.0,0.0,0.0,1,1,1,1,0,1305
23000.0,61.02,28.92,0.0,0.0,0.0,0.26442175148139674,0,1,0,0,1,1306
77000.0,55.0,27.56,0.0,0.0,0.0,0.0,1,1,0,0,0,1307
19008.4,52.166667,10.54,0.0,0.0,0.0,0.0,1,0,1,0,0,1308
98056.3,55.966667,23.7,0.0,0.0,0.0,0.3113741261896247,1,1,0,0,0,1309
73400.0,53.213333,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1310
53432.2,57.0,12.56,0.0,0.0,0.0,0.2432266894145507,1,1,0,0,0,1311
78894.2,52.74,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1312
16432.1,20.92,20.41,0.0,0.0,0.0,0.0,0,0,0,0,0,1313
62797.9,54.446667000000005,8.32,0.0,0.0,0.0,0.19907572970987358,0,1,0,0,0,1314
71329.9,42.233333,14.27,0.0,0.0,0.0,0.2250180046238303,0,0,0,0,0,1315
91498.9,52.0,21.52,0.0,0.0,0.0,0.2432266894145507,1,0,0,1,0,1316
3601.71,49.266667,9.57,0.0,0.0,0.0,0.26442175148139674,0,0,0,0,1,1317
33084.3,50.313333,19.77,0.0,0.0,0.0,0.2432266894145507,1,0,0,0,0,1318
20913.6,53.013332999999996,22.99,0.0,0.0,0.0,0.19907572970987358,1,0,0,0,0,1319
62724.5,55.0,21.99,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,1,1320
49553.9,48.0,29.94,0.0,0.0,0.0,0.2432266894145507,1,0,0,0,0,1321
540.4,39.213333,12.34,0.0,0.0,0.0,0.0,1,0,0,0,1,1322
57255.4,27.0,27.05,0.0,0.0,0.0,0.2432266894145507,1,1,0,0,0,1323
71941.5,45.0,7.99,0.0,0.0,0.0,0.2432266894145507,1,0,0,0,0,1324
72583.0,22.0,5.97,0.0,0.0,0.0,0.2432266894145507,1,0,1,1,0,1325
67339.8,17.006667,27.83,0.0,0.0,0.0,0.0,0,1,1,0,0,1326
88759.5,60.0,29.3,0.0,0.0,0.0,0.2432266894145507,1,1,0,1,0,1327
75799.9,46.38,22.24,0.0,0.0,0.0,0.0,0,1,0,1,0,1328
15688.5,53.06,14.39,0.0,0.0,0.0,0.0,1,0,1,0,0,1329
43382.3,16.073332999999998,29.67,0.0,0.0,0.0,0.0,1,0,0,0,1,1330
2805.01,25.0,19.93,0.0,0.0,0.0,0.2432266894145507,0,0,0,0,0,1331
5185.31,62.053332999999995,16.39,0.0,0.0,0.0,0.0,1,0,0,0,0,1332
42000.0,16.06,26.01,0.0,0.0,0.0,0.19907572970987358,1,0,0,1,0,1333
38000.0,22.433332999999998,22.96,0.0,0.0,0.0,0.19907572970987358,1,0,0,1,0,1334
81641.2,19.0,13.93,0.0,0.0,0.0,0.2432266894145507,1,1,0,1,0,1335
80087.7,41.92,8.74,0.0,0.0,0.0,0.17829509464292087,1,1,1,0,1,1336
59691.3,38.04,21.94,0.0,0.0,0.0,0.0,1,1,1,0,0,1337
11251.1,43.0,28.42,0.0,0.36768478134615734,0.0,0.0,1,0,1,1,0,1339
70908.7,49.62,7.7,0.0,0.0,0.0,0.1301264456972417,0,1,0,0,0,1341
94928.3,40.18,14.42,0.0,0.0,0.0,0.1301264456972417,0,0,0,0,0,1342
50622.3,40.46,20.45,0.0,0.0,0.0,0.1301264456972417,1,1,1,0,0,1344
78000.0,50.0,16.2,0.0,0.0,0.0,0.0,0,1,0,1,0,1346
78000.0,52.266667,29.55,0.0,0.0,0.0,0.0,0,1,0,1,0,1350
93559.1,57.62,1.52,0.0,0.0,0.0,0.24688384553650794,1,0,1,0,1,1352
56722.8,60.593332999999994,17.37,0.0,0.0,0.0,0.26442175148139674,1,1,0,0,1,1353
80000.0,39.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1355
3416.62,22.76,18.97,0.0,0.0,0.0,0.0,1,0,1,1,0,1356
73069.1,55.63333299999999,0.17,0.0,0.0,0.0,0.0,1,1,0,0,1,1357
80000.0,53.213333,15.27,0.0,0.0,0.0,0.0,0,1,0,0,1,1358
8032.16,45.666667,29.68,0.0,0.0,0.0,0.2990386809140876,1,1,1,0,0,1359
93454.3,48.533333,18.94,0.0,0.0,0.0,0.0,1,0,0,0,0,1360
5745.0,15.38,26.4,0.0,0.0,0.0,0.19644837246394234,0,1,0,0,0,1361
83287.0,60.0,0.41,0.0,0.0,0.0,0.0,1,0,0,0,0,1362
92564.1,49.133333,23.17,0.0,0.0,0.0,0.0,1,0,0,0,0,1363
70000.0,48.0,4.91,0.0,0.0,0.0,0.0,0,0,0,0,0,1365
48322.5,49.333333,6.69,0.0,0.0,0.0,0.3113741261896247,1,1,1,1,0,1367
78373.5,35.346667,6.97,0.0,0.0,0.1856767638535465,0.0,0,0,1,1,0,1369
81913.8,49.66,6.7,0.0,0.0,0.0,0.0,1,1,1,1,0,1370
919.93,38.26,27.28,0.0,0.0,0.0,0.0,1,0,0,1,0,1373
69486.8,30.946666999999998,7.72,0.0,0.0,0.0,0.0,1,1,1,0,0,1374
24482.8,33.533333,0.0,0.0,0.0,0.2194491819652737,0.0890725789108719,1,1,1,0,0,1375
14573.6,64.606667,26.61,0.0,0.0,0.0,0.3427632523903553,1,1,0,0,1,1377
92103.8,52.153333,7.42,0.0,0.0,0.0,0.2102036076287305,1,1,1,1,0,1378
8392.14,36.68,25.03,0.0,0.0,0.0,0.13101979171817282,1,0,1,0,0,1379
17138.2,63.786667,20.01,0.0,0.0,0.0,0.0,1,0,0,0,1,1380
47010.1,57.406667000000006,2.54,0.0,0.0,0.0,0.0,1,1,1,0,0,1382
67239.4,44.433333000000005,12.89,0.0,0.0,0.0,0.1554108308478678,1,0,0,0,1,1384
69406.7,46.826667,6.9,0.0,0.0,0.0,0.1554108308478678,0,1,0,0,1,1385
83259.3,50.88,0.0,0.0,0.0,0.0,0.2990386809140876,1,1,1,0,0,1387
2185.6,52.513332999999996,7.12,0.0,0.0,0.0,0.1554108308478678,1,1,1,0,0,1394
76511.3,62.08,21.68,0.0,0.0,0.0,0.1554108308478678,0,1,0,0,0,1396
35000.0,22.0,27.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1398
11234.7,49.046667,0.69,0.0,0.0,0.0,0.0,1,1,1,0,0,1399
36660.9,39.96,0.0,0.0,0.0,0.0,0.12828432339454332,1,1,1,0,0,1401
68462.8,34.4,24.39,0.0,0.0,0.0,0.0,1,1,1,0,1,1403
72841.3,47.02,10.36,0.0,0.0,0.0,0.0,1,1,1,0,0,1406
63670.8,46.146667,27.39,0.0,0.0,0.0,0.0,1,1,1,1,0,1407
66666.0,77.0,29.73,0.0,0.0,0.0,0.0,0,0,0,0,0,1408
77000.0,45.486667,20.44,0.0,0.0,0.0,0.0,1,0,0,1,0,1409
12387.6,56.17333299999999,2.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1410
82931.3,64.64,19.24,0.0,0.0,0.0,0.0,1,1,0,1,0,1412
57483.9,44.026666999999996,17.01,0.0,0.0,0.0,0.0,1,1,1,0,0,1413
21274.0,45.526666999999996,10.87,0.0,0.0,0.0,0.0,1,0,1,0,0,1415
28267.0,30.093333,21.87,0.0,0.0,0.0,0.0,1,1,1,0,1,1416
36725.1,55.793333,8.65,0.0,0.0,0.0,0.0,1,1,1,0,0,1418
94188.3,57.54666700000001,20.86,0.0,0.0,0.0,0.0,0,0,0,0,0,1422
91861.0,41.98,15.32,0.0,0.0,0.0,0.0,1,1,1,1,0,1425
12374.9,33.493333,17.49,0.0,0.0,0.0,0.2149939307825916,1,0,0,0,0,1428
69133.9,26.833333000000003,8.58,0.0,0.0,0.0,0.0,1,1,1,0,1,1429
84948.0,29.446666999999998,11.14,0.0,0.0,0.0,0.0,1,1,1,1,0,1431
30998.8,40.96,2.4,0.0,0.0,0.0,0.0,1,1,1,0,0,1432
21416.5,35.653333,9.9,0.0,0.0,0.0,0.0,0,1,1,0,0,1438
78554.2,16.7,5.59,0.0,0.0,0.0,0.0,0,1,1,0,1,1442
3960.5,14.693332999999999,29.78,0.0,0.0,0.0,0.0,0,0,0,0,1,1443
60101.1,63.766667000000005,27.7,0.0,0.0,0.0,0.0,0,1,0,0,1,1445
38215.9,30.886667,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1446
40120.0,24.0,30.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1447
49745.3,47.966667,2.84,0.0,0.0,0.0,0.0,1,1,1,0,0,1448
88427.0,13.86,22.46,0.0,0.0,0.0,0.0,1,1,1,0,0,1450
98003.7,26.273333,1.03,0.0,0.0,0.0,0.0,1,1,1,0,0,1451
89142.7,53.693332999999996,3.76,0.0,0.0,0.0,0.0,0,0,0,0,0,1452
74530.8,63.086667000000006,20.89,0.0,0.0,0.0,0.0,1,0,0,1,0,1453
40120.0,24.0,37.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1455
76289.2,48.206666999999996,22.2,0.0,0.0,0.0,0.0,1,1,1,0,0,1460
66931.9,63.933333,11.72,0.0,0.0,0.0,0.0,0,1,0,0,0,1462
40120.0,23.0,32.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1463
14085.5,24.0,39.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1464
32962.6,21.0,59.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1465
42000.0,22.0,43.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1466
43000.0,20.0,39.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1467
77726.4,56.72,14.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1468
42000.0,18.0,59.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1469
2800.68,45.673333,28.45,0.0,0.0,0.0,0.0,1,0,0,0,0,1470
90271.6,44.926667,13.96,0.0,0.0,0.0,0.0,1,1,1,1,0,1474
64816.6,31.126666999999998,21.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1479
98217.1,44.98,29.49,0.0,0.0,0.0,0.0,1,1,1,0,1,1480
2929.13,53.50666700000001,14.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1482
41876.6,44.093333,6.78,0.0,0.0,0.0,0.0,1,1,1,0,1,1484
96223.4,64.76,11.81,0.0,0.0,0.0,0.0,0,1,0,1,0,1485
15989.3,61.693332999999996,3.67,0.0,0.0,0.0,0.0,1,0,0,0,0,1486
69168.4,62.426667,14.16,0.0,0.0,0.0,0.0,0,1,0,0,1,1487
92148.5,33.0,2.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1488
96681.0,19.76,2.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1489
62705.9,33.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1490
80221.2,29.026667,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1491
84479.2,32.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1492
64977.4,38.193333,28.11,0.0,0.0,0.0,0.0,1,1,1,1,0,1493
77994.0,50.553333,12.4,0.0,0.0,0.0,0.0,1,1,0,0,0,1494
90103.7,34.946667,12.23,0.0,0.0,0.0,0.0,0,1,1,1,0,1495
59008.4,30.18,12.86,0.0,0.0,0.0,0.0,1,1,0,0,0,1496
5265.35,52.873332999999995,2.33,0.0,0.0,0.0,0.0,0,1,1,0,1,1497
84978.1,21.64,5.03,0.0,0.0,0.0,0.0,0,0,0,1,0,1498
36647.9,49.986667,21.41,0.0,0.0,0.0,0.0,1,1,1,0,0,1499
64319.2,41.226667,3.01,0.0,0.0,0.0,0.0,1,0,0,0,0,1500
73338.0,48.246666999999995,20.92,0.0,0.0,0.0,0.0,1,0,0,1,0,1501
433.74,60.746667,3.3,0.0,0.0,0.0,0.0,1,0,0,0,0,1502
16962.2,45.36,18.6,0.0,0.0,0.0,0.13143546882455076,1,1,1,1,0,1503
10708.3,26.026667,20.83,0.0,0.0,0.0,0.0,0,1,1,0,1,1505
2031.61,20.3,21.64,0.0,0.0,0.0,0.0,1,1,0,0,0,1508
16938.5,43.0,13.35,0.0,0.36768478134615734,0.0,0.0,1,0,1,0,1,1512
55221.0,47.0,0.49,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,0,1515
8073.11,48.0,28.7,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,0,1516
95448.6,53.68,24.24,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,1,1517
24141.5,17.006667,28.82,0.0,0.0,0.0,0.2432266894145507,0,0,0,0,0,1518
63152.6,63.17333299999999,29.93,0.0,0.0,0.0,0.2432266894145507,0,0,1,1,0,1519
72084.7,55.64,29.11,0.0,0.0,0.0,0.2432266894145507,0,0,1,1,0,1521
42760.5,52.646667,13.47,0.0,0.36768478134615734,0.0,0.0,1,0,0,1,0,1522
49072.0,62.0,23.5,0.0,0.36768478134615734,0.0,0.0,1,0,0,1,0,1523
27371.8,41.0,16.14,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,1,1524
71472.9,41.913333,16.02,0.0,0.0,0.0,0.0,0,1,0,0,0,1528
95405.7,43.0,7.74,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,1,1529
95786.8,46.0,21.33,0.0,0.36768478134615734,0.0,0.0,1,0,0,0,1,1530
90321.6,55.113333,0.87,0.0,0.0,0.0,0.20005282259332405,0,0,0,0,0,1532
90478.6,54.553332999999995,18.02,0.0,0.0,0.0,0.20005282259332405,0,0,0,1,0,1533
56187.0,55.0,8.09,0.0,0.36768478134615734,0.0,0.0,1,1,1,0,0,1534
42000.0,24.393333,23.56,0.0,0.0,0.0,0.0,1,0,0,1,0,1537
9780.66,24.546667000000003,2.8,0.0,0.0,0.0,0.0,0,1,0,1,0,1539
29616.0,49.426667,29.78,0.0,0.0,0.0,0.2432266894145507,0,1,1,0,0,1542
19732.8,50.673333,24.81,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,1,1544
41690.5,14.64,2.5,0.0,0.0,0.0,0.2432266894145507,0,0,0,1,0,1545
96.33,56.473333,26.13,0.0,0.0,0.0,0.2432266894145507,0,0,1,0,1,1547
52004.8,25.14,5.03,0.0,0.0,0.0,0.2432266894145507,1,1,1,1,0,1550
53010.8,18.84,12.45,0.0,0.0,0.0,0.2432266894145507,0,1,1,0,0,1553
75004.5,64.8,26.52,0.0,0.0,0.0,0.2432266894145507,0,1,0,1,0,1554
19749.3,60.36666700000001,20.22,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,0,1557
57626.9,43.906667,9.38,0.0,0.0,0.0,0.2432266894145507,0,0,0,0,0,1558
20078.0,32.846667,9.65,0.0,0.0,0.0,0.2432266894145507,0,0,0,1,0,1559
47902.0,26.033333,17.44,0.0,0.0,0.0,0.0,1,1,1,1,0,1560
7545.96,16.753332999999998,22.39,0.0,0.0,0.0,0.0,0,1,0,1,0,1565
78851.3,48.373333,0.37,0.0,0.0,0.0,0.26442175148139674,1,0,0,0,1,1571
17540.7,62.786667,22.17,0.0,0.0,0.0,0.26442175148139674,1,0,0,0,1,1572
83891.9,61.02,28.92,0.0,0.0,0.0,0.26442175148139674,1,1,0,0,1,1573
28220.8,38.766667,26.49,0.0,0.0,0.0,0.26442175148139674,1,0,1,0,1,1574
28589.1,15.6,13.19,0.0,0.0,0.0,0.26442175148139674,1,0,0,1,0,1576
5237.63,48.753333000000005,13.32,0.0,0.0,0.0,0.0,1,1,1,0,0,1578
89459.9,53.28,11.54,0.0,0.0,0.0,0.0,0,0,1,1,0,1581
13576.5,39.426667,14.83,0.0,0.0,0.0,0.0,1,0,0,0,0,1584
67388.0,53.12,4.79,0.0,0.0,0.0,0.0,1,1,1,0,1,1588
57063.0,52.333333,16.79,0.0,0.0,0.0,0.24688384553650794,1,1,0,0,1,1589
84166.1,54.013332999999996,3.28,0.0,0.0,0.0,0.0,1,1,1,0,0,1590
45612.9,14.3,12.53,0.0,0.0,0.0,0.24688384553650794,1,0,0,0,1,1591
7737.94,42.666667,11.05,0.0,0.0,0.0,0.0,1,0,0,0,0,1596
65000.0,45.0,21.37,0.0,0.0,0.0,0.0,0,0,1,0,0,1597
45287.6,29.026667,0.0,0.0,0.0,0.0,0.138495934828754,1,1,1,0,0,1598
59613.1,34.32,12.37,0.0,0.0,0.0,0.0,1,1,1,0,0,1599
16326.7,50.613333000000004,0.0,0.0,0.0,0.2825969920341724,0.22940748876359082,1,0,0,0,0,1601
9559.78,51.38,18.31,0.0,0.0,0.0,0.0880515316912522,1,0,1,1,0,1604
42031.8,50.753333000000005,20.45,0.0,0.0,0.0,0.2432266894145507,1,1,1,0,0,1607
83284.1,28.42,26.91,0.0,0.0,0.0,0.22347666678121578,1,1,1,0,0,1609
39229.1,26.26,28.82,0.0,0.0,0.0,0.19564249348296106,0,1,0,0,1,1610
68427.4,42.393333,23.76,0.0,0.0,0.0,0.24688384553650794,1,0,0,1,0,1611
3601.71,49.266667,9.57,0.0,0.0,0.0,0.26442175148139674,0,0,0,0,1,1613
98716.3,55.66,20.97,0.0,0.0,0.0,0.26442175148139674,1,0,0,0,1,1615
66182.7,62.48,11.7,0.0,0.0,0.0,0.24688384553650794,1,0,1,1,0,1616
84789.3,50.433333000000005,14.22,0.0,0.0,0.0,0.26442175148139674,1,1,1,0,1,1617
35976.5,48.853333,18.85,0.0,0.0,0.0,0.26442175148139674,1,1,1,0,1,1619
32703.1,64.92,16.8,0.0,0.0,0.0,0.19564249348296106,1,1,0,0,1,1620
8204.72,52.973333,15.59,0.0,0.0,0.0,0.19564249348296106,1,1,1,0,0,1622
97180.4,33.0,8.21,0.0,0.0,0.0,0.0,0,1,0,1,0,1623
38280.0,33.74,11.64,0.0,0.0,0.0,0.26442175148139674,1,0,1,0,1,1625
64136.6,61.106667,16.21,0.0,0.0,0.0,0.0,0,0,0,0,0,1626
45429.7,61.713333,24.7,0.0,0.0,0.0,0.0,1,1,1,0,0,1628
25285.5,53.986667000000004,9.37,0.0,0.0,0.0,0.0,1,0,0,1,0,1630
77551.1,33.6,20.53,0.0,0.0,0.0,0.24688384553650794,1,1,1,1,0,1631
38538.4,12.326667,22.86,0.0,0.0,0.0,0.0,1,1,0,0,0,1632
92881.8,21.38,2.15,0.0,0.0,0.0,0.0,0,1,0,1,0,1639
43634.5,21.78,29.44,0.0,0.0,0.0,0.0,0,0,1,0,0,1640
13109.1,62.606667,22.38,0.0,0.0,0.0,0.18048910297192983,1,0,0,1,0,1644
92647.5,56.04666700000001,16.04,0.0,0.0,0.0,0.0,0,0,0,0,1,1645
21021.6,62.753333,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1646
74460.7,55.34,25.53,0.0,0.0,0.0,0.0,0,0,0,1,0,1647
28787.4,41.666667,27.97,0.0,0.0,0.0,0.0,1,0,1,0,0,1650
13091.6,59.126667000000005,22.79,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,1,1653
62061.8,45.92,29.86,0.0,0.0,0.0,0.18048910297192983,1,1,1,1,0,1656
20550.9,22.12,27.72,0.0,0.0,0.0,0.18048910297192983,1,1,0,0,1,1657
1765.41,18.766667,3.04,0.0,0.0,0.0,0.18048910297192983,0,1,1,0,0,1660
19131.1,56.18666700000001,22.15,0.0,0.0,0.0,0.0,1,0,1,0,1,1663
42750.3,50.493333,20.59,0.0,0.0,0.0,0.0,0,1,1,0,0,1669
2842.55,45.92,0.0,0.0,0.0,0.0,0.12522730431347315,1,0,1,0,0,1671
22358.1,52.626667000000005,15.54,0.0,0.0,0.0,0.0,0,1,1,0,0,1672
